id,title,artist,album,url,duration,bpm,genre
148166614,CURIOUS THING,KLEIGH,Lovin’ Loving,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/cfbf90f1-8966-4b16-bd84-e8c4d7f54124.mp3?response-content-disposition=attachment%3B%20filename%3D%22148166614.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=wT3qU3d5zhLlT7bZK4opxAp6%2BJo%3D&Expires=1767994983,0:03:46,122.0,"Alt Rock, Indie"
148166615,COUNTING TIME,KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/82cc421d-889b-4f35-8187-8b5ee9b35e3b.m4a?response-content-disposition=attachment%3B%20filename%3D%22148166615.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=32wE3zitWx8W7kXgtZ3181yjXFY%3D&Expires=1767994983,0:03:54,120.0,"Alt Rock, INDIE, POP"
148166616,DO NOT FEAR,KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/277ebbd9-c04a-40b2-a82d-2fe51e9950b4.m4a?response-content-disposition=attachment%3B%20filename%3D%22148166616.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=sOJ8vcu3c%2F4IXYokNBtrvWdloMs%3D&Expires=1767994983,0:03:54,95.0,Alt Rock
148166618,RAINBOW DAY,KLEIGH,Beautiful World,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9be6650f-f4e3-47e7-8050-1c8c009fee9a.m4a?response-content-disposition=attachment%3B%20filename%3D%22148166618.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=igYlmVzQutGLr1h65S8z0L4YJcM%3D&Expires=1767994983,0:03:37,126.0,"Country, Folk"
148166619,MEMORIES,KLEIGH,Beautiful World,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5f66525f-7265-438b-8aa7-0fe7c03368e2.m4a?response-content-disposition=attachment%3B%20filename%3D%22148166619.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=SdC%2BMyliBUvrBF1oM7ROoVMwB8E%3D&Expires=1767994983,0:05:24,149.0,"Alt Rock, Indie, Singer/Songwriter"
148167090,THANK YOU,KLEIGH,Doin’ the Ev'ryday,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/1e2e156f-2bda-4ce6-99fb-f93883d87b7e.m4a?response-content-disposition=attachment%3B%20filename%3D%22148167090.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=yqIUle1bONj2lHNyRBIlwHQMf3Y%3D&Expires=1767994983,0:05:25,89.0,"Singer/Songwriter, Alt Rock, Indie Pop"
148167092,SAVING GRACE,KLEIGH,Beautiful World,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/cb6c5dab-95bc-4ebb-81cb-830049b25f98.m4a?response-content-disposition=attachment%3B%20filename%3D%22148167092.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=fwZQO1aoVFojS44ZDzUnnhxLCmg%3D&Expires=1767994983,0:05:45,97.0,"Singer/Songwriter, Alt Rock, Country Rock"
148168352,NOW NOW - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/6c7b545b-764b-40db-9c02-8e497f125a24.mp3?response-content-disposition=attachment%3B%20filename%3D%22148168352.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=aETxh5V4EGx5CGomDuwXgA6cp70%3D&Expires=1767994983,0:04:22,109.0,"Rock, Pop, Metal, Electronic"
148168733,SUBSONIC BLUES,KLEIGH,Rough House,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/ec6ee7c6-e035-4fe1-92fd-6061bf1bad8d.mp3?response-content-disposition=attachment%3B%20filename%3D%22148168733.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=lgqcgazZno5xzh3dlG%2BjWas68Xs%3D&Expires=1767994983,0:03:12,86.0,"Electronic, Metal, Punk, Pop"
148168801,DUST TO PEARLS,KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/dd33216c-1818-499f-8bfd-1af34028aade.mp3?response-content-disposition=attachment%3B%20filename%3D%22148168801.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=K6%2BAqT5aFhMKWV1OjiARpJaBNNk%3D&Expires=1767994983,0:03:59,89.0,"Metal, Rock, Punk, Alt Rock, Singer/songwriter, Fusion"
148168845,THAT MOUNTAIN,KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/bc0653ea-8ab1-456e-894d-c17293569262.mp3?response-content-disposition=attachment%3B%20filename%3D%22148168845.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=WckA3HhB2%2BQEJ5fB8RoMXpmkqv8%3D&Expires=1767994983,0:04:39,97.0,"Indie, Singer/songwriter, Pop"
148168882,WALK WITH ME,KLEIGH,Walk with Me,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/16095a95-b6e7-4ba3-b80b-fe3a88962c5f.mp3?response-content-disposition=attachment%3B%20filename%3D%22148168882.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=F6Pr5d0QKnaLLD6oMUCCqTBEYXc%3D&Expires=1767994983,0:04:43,102.0,"Reggaeton, Indie, Singer/songwriter, Pop"
148168984,POETRY,KLEIGH,Walk with Me,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/2749a617-a5e1-462c-b3d0-c66c3ef1d0e3.mp3?response-content-disposition=attachment%3B%20filename%3D%22148168984.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Mo3zABCR42Y81c5dY8gNIon%2FN9M%3D&Expires=1767994983,0:03:40,80.0,"Indie, Pop, R&B"
148169111,THE LAST TIME,KLEIGH,Walk with Me,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/bb9ab8e6-bc9f-4821-8845-c93ef16c57a3.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169111.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=jrcSOsUUliaUCV0qrBMGzK7uaAU%3D&Expires=1767994983,0:04:02,80.0,"Alt Rock, Singer/songwriter, Indie"
148169165,DEVIL GET AWAY FROM ME,KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/23edb98e-4f18-4391-ae4f-e18e000b2a2b.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169165.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=u6WO9P94k1lIRDYCEks6DNgoQ40%3D&Expires=1767994983,0:05:05,107.0,"Indie, Rock, Alt Rock, Metal,"
148169263,THESE ARE THE DAYS,KLEIGH,Memory’s Malice,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/975fa95a-0c64-48f7-8468-f9b825235ec0.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169263.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=XJerf8QEIXrizPqzd1HG8xdvEVg%3D&Expires=1767994983,0:04:05,104.0,"Metal, Rock, Alt Rock"
148169321,WALKING ALONE (TOWARD MY DESTINY),KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5203e331-de23-4412-9ccc-d2d9d591ceb5.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169321.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=pkKRE0X7z1aFnuIQXHjrC%2BDKDNs%3D&Expires=1767994983,0:04:36,104.0,"Metal, Rock, Alt Rock"
148169354,DIAMONDS IN THE ROUGH,KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/1d3c7843-1bdc-4b90-bc6d-72e699820f8d.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169354.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Sew6MK%2B5TChnY73Sgr%2BhasTJP1c%3D&Expires=1767994983,0:03:56,93.0,"Power Ballad, ALT COUNTRY"
148169710,ONE HELL OF A RIDE,KLEIGH,Lovin’ Loving,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/7fdff08d-362f-48e7-9d7d-a9ffd205075f.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169710.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=CsNtSwNEOOclUwJqns7Zd%2BD8Z7w%3D&Expires=1767994983,0:03:33,104.0,Other
148169791,SHORTY - INSTRO,G Putnam Music,TV/FILM,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d288e279-86b6-4f30-8189-3e2af24f1f95.mp3?response-content-disposition=attachment%3B%20filename%3D%22148169791.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=4Fc%2FAFOqgzNzJ9L91HgTQXPDOKc%3D&Expires=1767994983,0:02:53,114.0,Cinema
148170137,ANGELS OF WAR - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/bc904db3-41fc-47e1-95d2-2e843907fdaa.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170137.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=HuxTqQ0%2FUm9MlcL%2FlGoZumZXsK0%3D&Expires=1767994983,0:02:36,129.0,"Cinematic, BGVs"
148170245,BE MINE TONIGHT,KLEIGH,Go for the Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9b5f0e20-a102-4c47-a72f-8c2cf857e5cc.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170245.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=MIuvXaimoWinmsuMnT4K5bHE%2F20%3D&Expires=1767994983,0:04:53,100.0,Chorus
148170257,THE BEST NIGHTS,KLEIGH,"- ADVENTURE, TOGETHER, ESCAPE",https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/8f675a23-782a-4b23-b699-357d4f3d3322.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170257.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=F%2BgwRLhz1lE6uI%2Bh9fb%2FgkofJgc%3D&Expires=1767994983,0:03:10,82.0,"Blues, Indie Rock"
148170395,BEATING BLUE - INSTRO,G Putnam Music,Dance It Away,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/82ec2d20-5d22-46cd-b9b9-8b4da73f2611.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170395.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=3FRiqFwlcs9dtRFFgiAW4QgXNX4%3D&Expires=1767994983,0:06:36,144.0,"Dance, PARTY"
148170409,BLUE MOUNTAIN - INSTRO,G Putnam Music,Remembering Forgetting,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/dbfcd60d-7886-4310-bf32-924d83a41855.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170409.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=f4%2BnjJLTEkKTpv18m3iynlslyrk%3D&Expires=1767994983,0:02:10,120.0,"Ambient, Pop, Singer/Songwriter"
148170723,CAN YOU SEE IT?,KLEIGH,KLEIGH’S Weighs,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/92776861-9f68-459d-969a-b56815bec06f.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170723.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=sSxaTuoZGcomvmHkA6L5QJnV4Vk%3D&Expires=1767994983,0:03:31,86.0,Rock
148170752,CASTED BEHIND - INSTRO,G Putnam Music,Crashin’ NOT Fallin’,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5222bfaa-e930-46c6-afcb-9b968168cdf6.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170752.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=PN3giaZI53a0IhTLD3QSElCXURQ%3D&Expires=1767994983,0:04:49,135.0,"Electronic, Dance"
148170813,CHANGED YOUR MIND,KLEIGH,Rough House,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/41116e59-6f8b-4b2b-8c37-40dc307d9db4.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170813.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Ot5XPiGRhu8Ff%2Byrg2pZwJ8pK58%3D&Expires=1767994983,0:03:44,,"Rock, Acoustic Rock, Blues"
148170874,30 Seconds - INSTRO,G Putnam Music,Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/96caa5a7-e6e2-4e1c-b795-10029b4381e8.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170874.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2BtK%2BV0ocbPkbnOt84lffnKbB4Uc%3D&Expires=1767994983,0:00:36,134.0,"Cinema, Flash"
148170919,HERO OF VALOR - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/898e9e17-08a8-4586-81fa-1c9f1fa7ec45.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170919.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=RRvCNhDk9GIGP0hYj%2FzWrV5LnW8%3D&Expires=1767994983,0:05:55,,Cinematic
148170953,A QUESTIONING OF FAITH - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9e499bf9-2558-4d1b-9d55-c3d3378b2556.mp3?response-content-disposition=attachment%3B%20filename%3D%22148170953.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2BDmbTd5duJpsDMx3GHUmH7tJnIg%3D&Expires=1767994983,0:05:56,89.0,Cinema
148171049,AVOIDING THE INEVITABLE - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f4f49bd1-a77b-47b3-9cc6-69443edca8fa.mp3?response-content-disposition=attachment%3B%20filename%3D%22148171049.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Vz1GqKwep50VEqiDxe7QhtGOdXg%3D&Expires=1767994983,0:05:56,144.0,CINEMATIC
148171212,CHASE DOWN - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/60fd0e08-83b9-4c60-a145-31a3ad094510.mp3?response-content-disposition=attachment%3B%20filename%3D%22148171212.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=sJMGc928HEc15QH0av18ZYERqHM%3D&Expires=1767994983,0:01:17,135.0,Instrumental - Chase
148171305,DOWN BABY,KLEIGH,Go for the Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/6f7135a2-74bc-4580-a462-7be448621972.mp3?response-content-disposition=attachment%3B%20filename%3D%22148171305.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=X3PJHZKmdTHeJUYXA%2FVIxSAbhi0%3D&Expires=1767994983,0:04:05,128.0,"R&B, Pop, Electronic, Fusion (4+Genres Influence), Alt Rock, Rock"
148171321,EMPTY SPACE,KLEIGH,Rough House,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/4c013432-74b8-43e7-ac13-c64855f29314.mp3?response-content-disposition=attachment%3B%20filename%3D%22148171321.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=mhTTRnMmhlXDHH8WJILtMAOUMOI%3D&Expires=1767994983,0:04:07,,"Soul, Singer/songwriter, Pop"
148189105,EMOTION - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/0beda528-66dc-4438-bb37-beb62040aab6.m4a?response-content-disposition=attachment%3B%20filename%3D%22148189105.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=qTAcWPkdXCshfl4jkak0ClQlJE8%3D&Expires=1767994983,0:02:36,89.0,"Hypnotic, bgv"
148189109,GOTTA KEEP MOVIN',KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/8f11a44a-5778-4260-af51-9fc34a6e072c.m4a?response-content-disposition=attachment%3B%20filename%3D%22148189109.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2FnLyad0T9LFEG7t%2BU0Pnctn2rKY%3D&Expires=1767994983,0:04:38,118.0,Alt Rock
148189121,GOTTA BREATHE,KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/b9be8059-b616-4e1e-91cb-c2d1b346c9d8.mp3?response-content-disposition=attachment%3B%20filename%3D%22148189121.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=oy72YbsdyF5SNvOfiHrPlxQe3u8%3D&Expires=1767994983,0:04:21,80.0,"Singer/songwriter, Rock"
148411581,EVEN IF I TRIED (Minimal),Rhonda Lester,Growing Stronger,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/2e23edab-3c60-41e6-825d-ad77ca75f725.mp3?response-content-disposition=attachment%3B%20filename%3D%22148411581.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=FLvsxD3OY16D6IyM%2BVn3SEX5X4I%3D&Expires=1767994983,0:03:11,,Folk
152025140,LIVE FOR THIS WORLD,KLEIGH,Beautiful World,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/0211fd40-0efa-49c2-94ab-61080fdb9819.m4a?response-content-disposition=attachment%3B%20filename%3D%22152025140.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=L6%2F9x1iZFjyVv1wkq1hETWWBZ1A%3D&Expires=1767994983,0:04:43,109.0,Alt Rock
152025150,SCORE 3 - THE END - INSTRO,G Putnam Music,CINEMA,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5519e87e-9364-485e-8db8-496c4c76ada6.mp3?response-content-disposition=attachment%3B%20filename%3D%22152025150.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=C740NWjC8BO7Eiqz%2FPoNVjVhg4g%3D&Expires=1767994983,0:04:37,,TV/Film
152025171,WHY DOES LIFE HAVE TO BE THIS HARD?,KLEIGH,Doin’ the Ev'ryday,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/e5036f95-d51e-449c-9d46-495c60216034.mp3?response-content-disposition=attachment%3B%20filename%3D%22152025171.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=suKKkxlHAcEbDpcrVQ8c0uQCjSQ%3D&Expires=1767994983,0:04:57,102.0,"Pop, Indie"
152025172,I NEED AN ANGEL,KLEIGH,Memory’s Malice,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/8ffb9cb9-b8a5-405c-a3c8-fa62a1add6db.mp3?response-content-disposition=attachment%3B%20filename%3D%22152025172.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2FhLdnRBpEVg0mYPf36MhIPQA5fA%3D&Expires=1767994983,0:04:07,107.0,"Blues, Alt Rock"
152025173,WE'LL BE FREE,KLEIGH,Memory’s Malice,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f3035aff-fe8b-47bb-a307-ec8c95042ee4.mp3?response-content-disposition=attachment%3B%20filename%3D%22152025173.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=mKVHIE1KoyUS1yzGxqj6w99K0SA%3D&Expires=1767994983,0:04:46,88.0,Rock
152025176,BOUGHT INTO YOUR GAME,KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/34d4d6ef-3936-4a7e-be1c-3c47cffa39d0.mp3?response-content-disposition=attachment%3B%20filename%3D%22152025176.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=7wYov3CQM%2B5yRqm9kSocwPHlSGI%3D&Expires=1767994983,0:05:14,87.0,Rock
153571215,YOUR HEART POUNDING - Nkd,KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/4a6e8026-b349-428f-9989-70234bc56dc8.m4a?response-content-disposition=attachment%3B%20filename%3D%22153571215.m4a%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=sYEz0tqOJF%2F%2BW%2B6rShYS2Rir1ww%3D&Expires=1767994983,0:02:50,124.0,Alt Rock/Singer-Songwriter
153628163,DO IT AGAIN,KLEIGH,Lovin’ Living,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/20b0df8e-c971-4926-8a1a-c5c6243cc307.mp3?response-content-disposition=attachment%3B%20filename%3D%22153628163.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=83Gp4BoeU%2BDzeopWwsPAoVbjs6w%3D&Expires=1767994983,0:02:56,,Alt Rock
154116877,WE WILL PREVAIL - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/fac1de52-df3b-4070-93a7-49dc0b17f52a.mp3?response-content-disposition=attachment%3B%20filename%3D%22154116877.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=COfmf2usQYYfDZTsxOVLxyulA8c%3D&Expires=1767994983,0:05:53,,TV/Film
154124113,REVELATIONS - INSTRO,G Putnam Music,Caught Off Guard,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/57052ee6-2640-4d4d-85fa-ccd3e64a712a.mp3?response-content-disposition=attachment%3B%20filename%3D%22154124113.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Orl9n5KxyhHa174VrJxvC4oAwYE%3D&Expires=1767994983,0:03:43,104.0,Symphony
161322633,GOING OFF THE DEEP END - DUET,KLEIGH & Lilli O'Dowd,Doin’ the Ev'ryday,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/fc1be349-1b74-4b33-99a2-b0aa17403a76.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322633.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=AJPDqFDBFINkzR7%2Fnx2B%2B1VTR%2FI%3D&Expires=1767994983,0:03:09,105.0,"Singer/songwriter, Country, Bar Rock"
161322848,ALL WE NEED IS SOMEONE - INSTRO,G Putnam Music,Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/3fd0311b-d5f9-4d40-8040-850dec23b529.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322848.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=L8k4a94GZ4n7fFjymWSf8sZVfdI%3D&Expires=1767994983,0:05:04,94.0,"Singer/Songwriter, Alt Rock"
161322850,ALL THE THINGS,KLEIGH,Heart for Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/4b8742b1-65fe-4976-bed1-76334a0b3e8c.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322850.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Vu41so5o%2FNCJR3BVqAqc7Y79RvY%3D&Expires=1767994983,0:04:19,97.0,Singer/Songwrite/Alt Rock
161322851,ANOTHER NIGHT,"Zach Jackson, Gregory D Putnam",Countin’ On Countin’ On,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/1c0484ed-a567-4548-93c4-5e69d0972f31.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322851.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=l%2FlliAw6Mc1elofhWqXPQar7l2o%3D&Expires=1767994983,0:03:23,149.0,Indie Rock
161322852,ARMS AROUND ME,KLEIGH,Walking Alone,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/112655c0-6677-4480-a3bb-f5c4b9ce4ca5.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322852.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=lihbFtFfS2TFtb83IvWeJPF24Zc%3D&Expires=1767994983,0:03:59,149.0,Alt Indie
161322894,BABY COMES FIRST,Elle Christine,Elle's Bells,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9b9efc20-a09f-4354-8584-d3d70c0496c8.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322894.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=M5IYC%2BwO7vpGEioYunkoYHry1GE%3D&Expires=1767994983,0:03:15,89.0,"Rock, Country, Indie, Folk"
161322896,BOUNCE BACK,KLEIGH,Rough House,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/327a8abf-c725-4e7c-9d9a-1acb3989d2cd.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322896.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ZAp0MU7m1HtHUcr22sowdO8sUWQ%3D&Expires=1767994983,0:03:16,120.0,Blues
161322897,A BETTER ME,KLEIGH,KLEIGH's WEIGHs,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/3492d8cc-a982-4d3d-b7b0-fcd7b410ed78.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322897.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ZAVn%2FH%2B42LvFaoAQUgSf5nxf4o8%3D&Expires=1767994983,0:04:21,120.0,"Pop, Alt Rock, Bar Rock"
161322899,BURNED N' BROKENHEARTED,Ashleigh Brucker,An Ash Bash,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/2e56e48e-a008-43b2-bea7-efbe9da35e9b.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322899.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=S0kwmeNJroy0Sof%2B1lqsunEV9xE%3D&Expires=1767994983,0:03:09,107.0,"Rock, Country"
161322901,BY YOUR SIDE,KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/ffddc4d9-b21c-4c37-a43a-3373219cba52.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322901.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=MzJyjdWb1NvXm9ome4Yjze%2FZPKQ%3D&Expires=1767994983,0:03:05,,INDIE
161322993,I'M COMING HOME - INSTRO,G Putnam Music,Caught Off Guard,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/1bc8c36f-2110-409b-bbe9-bf99e8b37b82.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322993.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=WLeni1UF4o%2BwmENhR2kcNIsn%2FJA%3D&Expires=1767994983,0:03:02,85.0,Cinematic
161322999,COMING OVER ME,KLEIGH,We’re Better than This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/c0a04916-8d42-4c49-a8f5-0ba3119dff0b.mp3?response-content-disposition=attachment%3B%20filename%3D%22161322999.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=UHBnNKTFhHdcgK3V%2FL5%2Bmsc4or0%3D&Expires=1767994983,0:05:54,83.0,Alt Rock
