Track ID,Title,Album,Artist,BPM,Comment,Composer,Genre,Grouping,ISRC,Lyrics,ProNumber,Release Date,Year,External ID,Tag category: Mood/feel,Tag category: Lyric themes,Tag category: Tempo,Tag category: Instrument,Tag category: Vocals,Tag category: Genre,Tag category: Type,Internal comment,Client comment,track_formats,[read-only] Duration,Writer 1 Name,Writer 1 Percentage,Writer 1 PRO,Writer 1 Publisher,Writer 2 Name,Writer 2 Percentage,Writer 2 PRO,Writer 2 Publisher,Writer 3 Name,Writer 3 Percentage,Writer 3 PRO,Writer 3 Publisher,Writer 4 Name,Writer 4 Percentage,Writer 4 PRO,Writer 4 Publisher
167047734,Peter Jackson - INSTRO,Cinema,Music Maykers,139,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Party, Bright",,Fast,"Synth, Percussion",Instrumental,"World, Electronic, Dance","One stop, Mainstream, Easy-clear",,,mp3,0:04:27,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047827,Poppin' Out - INSTRO,He Has Jazz,Michael Scherer,147,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,Jazz,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Sexy, Rhythmic, Reflective, Moody, Minimal, Hopeful, Dreamy, Cool, Confident, Atmospheric",,Fast,"Synth, Piano, Percussion, Bass",Instrumental,"Soul, R&B, Hip hop/rap","One stop, Mainstream, Easy-clear",,,mp3,0:04:50,Michael Scherer,90,ASCAP,G Putnam Music,Gregory D Putnam,10,ASCAP,G Putnam Music,,,,,,,,
167047830,The Rain It Falls - INSTRO,For Real?,Music Maykers,,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Symphony,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,2010,,"Uplifting, Reflective, Light, Hopeful, Emotive, Atmospheric",,Uptempo,"Synth, Strings, Piano",Instrumental,"Classical, Ambient","One stop, Mainstream, Easy-clear",,,mp3,0:03:10,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047851,RECOGNIZER - INSTRO,Thrilling Feeling,Music Maykers,146,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Upbeat, Swagger, Rhythmic, Reflective, Positive, Party, Mysterious, Moody, Intense, Fun, Energetic, Driving, Cool, Confident, Catchy, Bright",,Fast,"Synth, Keyboard",Instrumental,"World, Electronic, Dance","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:04:24,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047860,01 Shooting Star,Music Maykers,KLEIGH,120,,,,,,,,,,,"Upbeat, Rhythmic, Party, Dreamy, Cool, Bright, Atmospheric","Love, Freedom, Desire, Connection, Gratitude, Relationship, Romance, Strength","Uptempo, Midtempo","Synth, Percussion, Bass",Male vocal,"World, Reggae, Pop","One stop, Easy-clear",,,mp3,0:04:11,,,,,,,,,,,,,,,,
167047865,SEMI-SWEET SAM,Scratch,Karen Bair,151,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks 
Greg",G Putnam (50%) ASCAP); Patrik Sheridan (50%) ASCAP,TRAD Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I'm a tough little trucker
Been most everywhere
I still want a man in chaps, but for now my life's my rig.
I may not be what you expect
But listen here, I'm truly blessed.
Rolling along, strong and free, with the radio on, the road's for me.
When I climb from the cab, men say I'm pretty from East LA to New York City.
Drive every bit as good as a man.
I beg to differ if you think I can't. My brothers will tell you
just who I am.
From now on, just call me Sam.
Semi Sweet Sam.
Oh yeah.
I like real long hauls.
Got me a sexy drawl.
Well these 18 wheels they roll with grace while I'm wearing my leather and lace.
When I climb from the cab, men say I'm pretty from East LA to New York City.
Drive every bit as good as a man.
I beg to differ if you think I can't. My brothers will tell you
just who I am.
From now on, just call me Sam.
Semi Sweet Sam.
Well the wheels are rolling and the cab is a-rocking, got a line inside to hang my stockings.
You boys best roll aside 'cause I'm a woman driving with pride.
When I climb from the cab, men say I'm pretty from East LA to New York City.
Drive every bit as good as a man.
I beg to differ if you think I can't. My brothers will tell you
just who I am.
From now on, just call me Sam.
Semi Sweet Sam.
That's who I am.
Yeah, I'm Semi Sweet Sam.
Oh huh.
Semi Sweet Sam.",896629683,,,,"Upbeat, Retro, Positive, Fun, Confident","Empowerment, Confidence, Identity, Strength, Humorous",Fast,"Electric guitar, Drums, Bass",Female vocal,"Country, Blues","One stop, Mainstream, Demo",,,"wav,mp3",0:03:08,Patrik J Sheridan,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167047867,SING ME - Piano Short - INSTRO,Scherer Desire,Michael Scherer,120,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,"JazzHERE FOR YOUR EAR!  Let's please chat.    ONE STOP  Music Maykers, LLC  Contact Greg Putnam @ 309-530-4626  contact@musicmaykers.com   ASCAP 802139278 (Writer)   ASCAP 848819778 (Publisher)  Featured songwriter recognized by TRO-ESSEX  Several placements in past year.     Thanks for listening!  Greg",ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Warm, Uplifting, Romantic, Rhythmic, Reflective, Quirky, Positive, Playful, Light, Happy, Fun, Dramatic, Cool, Bright",,Uptempo,Piano,Instrumental,"Vintage, Jazz, Funk","One stop, Mainstream, Easy-clear",,,mp3,0:00:32,Michael Scherer,90,ASCAP,G Putnam Music,Gregory D Putnam,10,ASCAP,G Putnam Music,,,,,,,,
167047868,Snazzy Times  - INSTRO,He Has Jazz,Michael Scherer,103,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,Jazz,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Upbeat, Romantic, Retro, Quirky, Positive, Playful, Happy, Fun, Energetic, Cool, Confident, Bright",,Midtempo,"Percussion, Horns, Bass",Instrumental,"Vintage, Jazz, Funk","One stop, Mainstream, Easy-clear",,,mp3,0:01:02,Michael Scherer,90,ASCAP,G Putnam Music,Gregory D Putnam,10,ASCAP,G Putnam Music,,,,,,,,
167047887,Soft Touch - INSTRO - Lounge Jazz Trio,Scherer Delight,Michael D Scherer,110,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,Jazz Trio,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Playful, Party, Light, Hopeful, Happy, Fun, Confident, Cinematic, Catchy, Atmospheric",,Midtempo,Piano,Instrumental,Jazz,,,,mp3,0:02:36,Michael Scherer,90,ASCAP,G Putnam Music,Gregory D Putnam,10,ASCAP,G Putnam Music,,,,,,,,
167047888,SOFT PIANO THEME Ab Major,,,,None,,,,,,,,,,"Warm, Reflective, Moody, Minimal, Light, Hopeful, Emotive, Dreamy, Dramatic, Atmospheric",,,Piano,Instrumental,Singer/songwriter,,,,"wav,mp3",0:01:06,,,,,,,,,,,,,,,,
167047889,Steel Soldier - INSTRO,Cinema,Music Maykers,109,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Symphony,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,2010,,"Uplifting, Tension, Reflective, Mysterious, Moody, Dramatic, Dark, Building, Atmospheric",,Midtempo,"Synth, Strings, Percussion, Orchestral",Instrumental,Classical,"One stop, Mainstream, Easy-clear",,,mp3,0:04:00,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167047892,SUNDAY AFTERNOON -  INSTRO bpm,He Has Jazz,Michael Scherer,88,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (10%) ASCAP Michael Douglas Scherer (90%) ASCAP,Jazz,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Warm, Uplifting, Romantic, Reflective, Positive, Light, Hopeful, Happy",,Midtempo,"Synth, Percussion, Drums, Bass, Acoustic guitar",Instrumental,"Latin, Jazz","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:05:07,Michael Scherer,90,ASCAP,G Putnam Music,Gregory D Putnam,10,ASCAP,G Putnam Music,,,,,,,,
167047895,LIFE’S A TEST,Cowboy Country,Chris Krause,92,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP); Patrik Sheridan (50%) ASCAP,TRAD Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00008,"Grandpa used to drive me around
Show me places his life found
told me how my life has meaning
to consider what is bringing.
Said go out and have some fun
share some warmth with everyone.
Told me sometimes you got to get tough
on yourself and never give up.
You got to stand tall, give it your all.
Do your best and don't settle for less.
Ride the tiger, reach even higher.
But remember this, life's just a test.
We drive by the old courthouse where he'd like to turn south.
Drive past the elevator said, ""Hey town, I'll see you later.""
Grandpa would hit the gas, said son, don't ever look back.
Make sure what you're doing's right so you can look 'em in the eye.
You got to stand tall, give it your all.
Do your best and don't settle for less.
Ride the tiger, reach even higher.
But remember this, life's just a test.
Now he's gone, I'm still singing my songs like he taught me to.
He'll always be here with me, in my heart, my memory, he's a part of me.
You got to stand tall, give it your all.
Do your best and don't settle for less.
Ride the tiger, reach even higher.
But remember this, life's just a test.
You got to stand tall, give it your all.
Do your best and don't settle for less.
Ride the tiger, reach even higher.
But remember this, life's just a test.",922822091,,,,"Upbeat, Reflective, Positive, Hopeful, Bright","Love, Life, Happiness, Identity, Strength, Time",Midtempo,"Electric guitar, Drums, Bass, Acoustic guitar","Male vocal, Background vocals","Rock, Folk, Country","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:12,Patrik J Sheridan,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167112028,Blue - INSTRO,Cinema,Music Maykers,144,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Uplifting, Upbeat, Reflective, Positive, Gritty, Dreamy, Dramatic, Cinematic, Bright, Atmospheric",,"Fast, Uptempo, Midtempo","Synth, Percussion",Instrumental,"Electronic, Dance","One stop, Mainstream, Easy-clear",,,mp3,0:06:36,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167156882,Forever It's Goodbye - INSTRO,Rough House,KLEIGH,80,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Clayton Michael Gunn (50%) ASCAP,"Alt Rock, Indie, Singer-Songwriter",Michael Clay,QZ-GD6-21-00355,,922457251,,2023,,"Warm, Uplifting, Romantic, Reflective, Positive, Minimal, Hopeful, Bright, Atmospheric, Edgy, Anger, Challenged, COMPASSIONATE","Freedom, Feeling free, Change, Brand new day, heartfelt, Optimistic, Inspirational, Escape, Fear, New beginning, Regret, Caring, Aversion, Ashamed, Awful, Fragile, Focused, dangerous, courage, encouraging, Non-Binary, ALL-IN, Always, Grim, Clear, Aware, Angelic",Slow,"Synth, Piano, Electric guitar, Drums, Bass","Male vocal, Instrumental","Singer/songwriter, Rock, Pop, Indie, Folk","One stop, Mainstream, Demo",,,mp3,0:03:38,Gregory D Putnam,50,ASCAP,G Putnam Music,Clayton Michael Gunn,50,ASCAP,G Putnam Music,,,,,,,,
167158582,I Know That I Know,Beautiful World,KLEIGH,89,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,Alt Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"Yeah, yeah
Whoa
Yeah
All my chains are gone
All my hopes come along
All my fears subside
As your mind's tonight
And I know
Yes, I know
That I know, that I know, that I love you, yeah
As my heart beats on
Through all kinds of storms
Place your hands in mine
As our hearts unwind
And I know
Yes, I know
That I know, that I know, that I love you, yeah
And I know
Yes, I know
That I know, that I know, that it's true
And I know that through it all
I'm going nowhere
If you're going nowhere
Now I see, it's clear to me
That I'm going nowhere 'cause you're going nowhere
And I know
Yes, I know
That I know, that I know, that I love you, yeah
And I know
Yes, I know
That I know, that I know, that it's true",,,,,"Warm, Uplifting, Reflective, Powerful, Positive, Hopeful, Building, Bright, Atmospheric, Anthemic","Survival, SINCERE",Midtempo,Acoustic guitar,Male vocal,"Rock, Punk, Metal, Alt Rock","One stop, Mainstream, Demo",,,mp3,0:04:53,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167158879,Into the Blue,Go for the Heart,Music Maykers,109,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,"I know it, you know it, a love like this ain't too good to be true.
I look into your eyes, to tell you the truth I see paradise.
It's nothing like anything I've ever seen before.
Girl when you look at me, with big blue eyes so wild and free.
Promise me you'll never walk right out the door.
Let's see how far we go, I wanna know the depths of your soul.
So let's get together and make our dreams come true.
I never felt like this before, you leave my cold heart wanting more.
A kind of love this poor man never knew.
Yeah I know it, you know it, a love like this ain't too good to be true.
Yeah I'll show it, you show it, let's see how far we get into the blue.
Let's see how far we get into the blue.
You really turn me on, the way it feels, I can't be wrong.
I never thought my cold heart would love again.
You broke through solid walls, my past, you made me forget it all.
Oh my God, I think I'm in love again.
Yes I know it, you know it, a love like this ain't too good to be true.
And I'll show it, you'll show it, let's see how far we get into the blue.
how far we get into the blue
I'm jumping in.
Oh I'm jumping in.
Oh, I'm jumping in.
I know it, you know it, a love like this ain't too good to be true.
Yeah I'll show it, you show it, let's see how far we get into the blue.
how far we get into the blue
Let's see how far we get into the blue.
I know it, you know it, a love like this ain't too good to be true.
And I'll show it, you show it, let's see how far we get into the blue.
how far we get into the blue
I know it, you know it, a love like this ain't too good to be true.
Yeah and I'll show it, you show it, let's see how far we get into the blue.
Let's see how far we get into the blue.
Let's see how far we get into the blue.
Let's see how far we get into the blue.",,,,,"Upbeat, Moody, Dark, Cool","Searching, Magic, Love, Heartbreak, Dream, Desire, Connection, Fun, AFFECTIONATE",Midtempo,"Synth, Percussion, Electric guitar, Drums, Bass",Male vocal,"Rock, Metal, Country, Alt Rock","One stop, Mainstream, Easy-clear, Demo",,,mp3,0:03:17,Clayton Michael Gunn,100,ASCAP,G Putnam Music,,,,,,,,,,,,
167159652,Little Miss Worry - UNPLUGGED,Still Walking,KLEIGH,143,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Clayton Michael Gunn (50%) ASCAP,Indie,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00363,"She struts into the room – all quiet n’ sullen
You blink twice - next thing you know, she’s gone
She’s in n’ out – she’s up n’ down
Always searchin’ for her way around
She’s little Miss Worry 
Life goes by in a flurry 
She sees things gets too scary
The world’s not her jury…
So slow down – stop the hurry…
Little Miss Worry
She wrinkles her nose as she takes a look around
She never feels safe – afraid to make a sound 
She won’t ever talk loud n’ she’s slow to smile
Oh, she’s so kind – but her heart’s hard to find 
She’s little Miss Worry 
Life goes by in a flurry 
She sees things gets too scary
The world’s not her jury…
So slow down – stop the hurry…
Slow down....Little Miss Worry
Walk slow
Walk proud
Don't let no one knock you down
Run wild – run free
Be the person you’re supposed to be
…without fear
She’s little Miss Worry 
Life goes by in a flurry 
She sees things gets too scary
The world’s not her jury…
So slow down – 
Slow down...stop the hurry
Little Miss Worry
Little Miss Worry

",922245691,,2025,,"Reflective, Positive, Minimal","Life, Empowerment, Change, Brand new day, heartfelt, Fear, New beginning, Strength, Time",Uptempo,Piano,Male vocal,"Singer/songwriter, Indie, Folk","One stop, Mainstream, Easy-clear, Demo",,,mp3,0:03:42,Gregory D Putnam,50,ASCAP,G Putnam Music,Clayton Michael Gunn,50,ASCAP,G Putnam Music,,,,,,,,
167188255,Oh Won't Do It Again - INSTRO,Cinema,Music Maykers,80,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg","G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP // Gregory D Putnam 50%, G Putnam Music, ASCAP; Erik William Nelson 50%, G Putnam Music, ASCAP","Synth, Dark",ONE STOP - G Putnam Music (100%) Masters & (100%) Publishing Control ONE STOP - G Putnam Music owns Masters & Publishing Control,,,916175563,,,,"Tension, Swagger, Rhythmic, Percussive, Mysterious, Moody, Minimal, Driving, Dark, Cool, Cinematic, Building, Atmospheric, Challenged",,Slow,"Synth, Strings, Percussion, Drums, Bass",Instrumental,"Indie, Electronic","One stop, Mainstream, Easy-clear",,,mp3,0:02:36,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167188307,OOPS! I DID IT AGAIN - Reimagined COVER,Music Maykers,Music Maykers,,,,COVER,,,,,,0,,,,,,,,,,,mp3,0:02:36,,,,,,,,,,,,,,,,
167188527,Sweet Tennessee,TRAD Rich n' All,Brandon-Emmy,,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP); Patrik Sheridan (50%) ASCAP,Country,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00035,"You came into my life
like the very first sunrise.
Now nothing looks the same.
Everything looks so right.
You're my final frontier,
the end begins here
and there's nowhere else I want to be.
It's perfectly clear in these
hills of Tennessee.
Your beauty's deep as the Grand Canyon
warmer than the Mojave sand
Your spirit is longer than the Mississippi
Your heart's bigger than Texas
ever could get and your hope is as strong
as New York City
but all across this great country
Ain't nothing like you
Sweet Tennessee
You're all that I need is Tennessee blood I bleed
smokey mountains, grand ole opry
Country girl
Country boy
tulip trees
boots and blue jeans
It's love and its beauty is down home music
It's you and me living free
It's perfectly clear in these
hills of Tennessee
Your beauty's deep as the Grand Canyon
warmer than the Mojave sand
Your spirit is longer than the Mississippi
Your heart's bigger than Texas
ever could get and your hope is as strong
as New York City
but all across this great country
Ain't nothing like you
Sweet Tennessee
Your beauty's deep as the Grand Canyon
warmer than the Mojave sand
Your spirit is longer than the Mississippi
Your heart's bigger than Texas
ever could get and your hope is as strong
as Old New Orleans
but all across this great country
Ain't nothing like you
Sweet Tennessee
Ain't nothing like you
Sweet Tennessee",911311813,,2008,,"Warm, Uplifting, Upbeat, Reflective, Positive, Light, Hopeful, Happy, Bright","Together, Nature, Hope, Empowerment, Can do, Tennessee, Ambition, Grounded, Grateful, encouraging, Aware",Slow,"Percussion, Drums, Bass, Acoustic guitar","Male vocal, Background vocals","Singer/songwriter, Country","One stop, Mainstream, Demo",,,mp3,0:03:51,Patrik J Sheridan,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
167188815,The 3rd Synthetic Adventure - INSTRO,Cinema,Music Maykers,125,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",Clayton Michael Gunn (100%) ASCAP 462448938,TV/Film,ONE STOP - G Putnam Music owns Masters & Publishing Control,,,,,,,"Upbeat, Rhythmic, Moody, Driving, Dreamy, Cool, Building, Bright, Atmospheric",,Uptempo,"Synth, Percussion, Bass",Instrumental,"Electronic, Dance","One stop, Mainstream, Demo",,,"wav,mp3",0:04:21,,,,,,,,,,,,,,,,
167188937,This Puzzle,Elle’s Bells,Elle Gerdes,87,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (34%) ASCAP Erik Nelson (33%) ASCAP Patrik Sheridan (33%) ASCAP,Country/AC,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00060,"Sometimes I wake up feeling so low
Yeah, I have friends and family
Still this place don't feel like home
Life just ain't what I thought it would be
I get up, grab a cup of coffee, start my morning routine
Play some music, search the sky, feeling kind of empty
It's like something's missing and it keeps me guessing
Looking for answers and blessings
So much a struggle and I easily stumble
Making my way, trying to find the piece that I am in this puzzle
Maybe it's faith, maybe it's this maze
I'm walking 'round, feeling half-dazed
See people chasing money, blindly running
Right past moments they should embrace
Head out, grab my purse and keys, so dang ready to leave
Play some music, one more night, looking for what I need
It's like something's missing and it keeps me guessing
Looking for answers and blessings
So much a struggle and I easily stumble
Making my way, trying to find the piece that I am in this puzzle
Sometimes I think it must all make sense, that everyone gets how the pieces fit
They see a rock, I see a gem. They see the yard, I see the fence.
It's like they all belong and I'm stuck out here, seeing it all real wrong
Something's missing and it keeps me guessing
Looking right past the lessons
So much a struggle and I easily stumble
Making my way, trying to find the piece I am
Oh, something's missing and it keeps me guessing
Who knows? Maybe I'm pressing
So much a struggle and I easily stumble
Making my way, trying to find the piece I am in this puzzle
Oh, it's this puzzle
The pieces don't fit",893097974,,,,"Uplifting, Upbeat, Reflective, Positive, Hopeful, Happy, Bright","Hope, Identity, Loneliness, Strength, Struggle",Midtempo,"Percussion, Drums, Bass, Acoustic guitar",Female vocal,"Pop, Country","One stop, Mainstream, Demo",,,mp3,0:03:34,Erik William Nelson,33,ASCAP,G Putnam Music,Gregory D Putnam,34,ASCAP,G Putnam Music,Patrik J Sheridan,33,ASCAP,G Putnam Music,,,,
